epoch,train_accuracy,train_objective_loss,validation_accuracy,validation_cross_entropy,validation_objective_loss,learning_rate
1,12.666666666666666,2.085956786473592,19.75,2.0777202701568602,2.0839584922790526,0.0008933801239420968
2,14.916666666666666,2.082027972539266,46.0625,2.0712497425079346,2.077487964630127,0.0008861193428211934
3,22.625,2.070986792246501,54.0625,2.0540028953552247,2.060240602493286,0.0008741064629489267
4,35.541666666666664,2.0470310656229653,56.9375,2.0218639850616453,2.028099479675293,0.0008574730999510338
5,47.416666666666664,2.0076838604609173,58.375,1.9762237548828125,1.982453236579895,0.0008364014924332748
6,54.666666666666664,1.9590718173980712,60.5,1.9240972995758057,1.9303154754638672,0.0008111225053371312
7,57.583333333333336,1.9080877335866293,61.5,1.8733141756057738,1.879516315460205,0.0007819131005351969
8,59.291666666666664,1.8605894994735719,62.75,1.8269937086105346,1.833176236152649,0.0007490933023789427
9,60.916666666666664,1.8155295292536417,63.625,1.7862607479095458,1.7924218559265137,0.0007130226914449527
10,61.5,1.7771557839711507,63.75,1.7499014520645142,1.756039924621582,0.0006740964648948805
11,63.0,1.7403029362360636,63.9375,1.7173982238769532,1.723512659072876,0.0006327411066126453
12,63.0,1.7121014706293742,63.9375,1.6887702560424804,1.6948602962493897,0.000589409714557752
13,64.33333333333333,1.6831002314885457,63.75,1.6633135557174683,1.6693793058395385,0.000544577036529231
14,63.916666666666664,1.6613718859354656,64.1875,1.640963592529297,1.6470062351226806,0.000498734268729404
15,63.833333333333336,1.6412764994303386,64.1875,1.6214006328582764,1.6274213981628418,0.0004523836741155014
16,64.29166666666667,1.6206900040308634,64.375,1.604048228263855,1.610048451423645,0.0004060330795015988
17,64.625,1.6073568360010784,64.5,1.5891739511489869,1.5951543760299682,0.0003601903117017715
18,65.79166666666667,1.5909159183502197,64.375,1.5765189695358277,1.5824820756912232,0.00031535763367325064
19,65.54166666666667,1.5785436423619588,64.4375,1.56580726146698,1.5717549848556518,0.0002720262416183574
20,65.04166666666667,1.5682183980941773,64.4375,1.5567626476287841,1.5626974391937256,0.0002306708833361221
21,65.83333333333333,1.5596207729975382,64.625,1.549263324737549,1.5551868391036987,0.0001917446567860498
22,65.5,1.555459179878235,64.5625,1.54329833984375,1.5492124509811402,0.00015567404585205993
23,65.54166666666667,1.5485911512374877,64.75,1.5384607458114623,1.5443671369552612,0.0001228542476958056
24,65.83333333333333,1.543886702855428,64.875,1.5347386169433594,1.5406392431259155,9.36448428938713e-05
25,65.95833333333333,1.5398011159896852,64.9375,1.5319526100158691,1.5378487014770508,6.836585579772777e-05
26,65.41666666666667,1.5373304637273153,64.9375,1.5299495220184327,1.5358423900604248,4.729424827996862e-05
27,65.20833333333333,1.5359979502360026,64.875,1.5285597085952758,1.5344502305984498,3.066088528207578e-05
28,65.0,1.537091155052185,64.875,1.5276798915863037,1.533568992614746,1.8648005409809006e-05
29,66.20833333333333,1.5349212630589804,64.875,1.5271458768844604,1.5330341100692748,1.1387224288905697e-05
30,64.95833333333333,1.5357473866144815,64.875,1.526822748184204,1.5327104425430298,8.9580925567426e-06
