epoch,train_accuracy,train_objective_loss,validation_accuracy,validation_cross_entropy,validation_objective_loss,learning_rate
1,41.9125,1.6958097476959229,68.9375,1.067086169719696,1.2415614604949952,0.0008559807963694679
2,70.5625,1.1682880811691285,75.0625,0.8163300728797913,1.055303602218628,0.000950518338388686
3,74.2375,1.083977915763855,76.875,0.7469277715682984,1.0102227210998536,0.0011069290136592816
4,75.35,1.0589554324150086,76.9375,0.7393250846862793,1.012320637702942,0.0013234982406060743
5,75.325,1.0568272385597228,77.0,0.7137884402275085,0.9916183042526245,0.0015978519766285167
6,75.55,1.0499980483055116,77.875,0.7113156485557556,0.995219349861145,0.0019269827424733474
7,75.55,1.0495752253532409,78.3125,0.7104033064842225,0.9832731580734253,0.002307282590371244
8,74.9875,1.0529342036247253,77.6875,0.7215651416778565,0.9981953096389771,0.002734582654539101
9,74.9,1.0599230031967164,78.3125,0.706804814338684,0.9890991497039795,0.003204198850493386
10,74.5875,1.0575553493499756,76.5,0.7302307248115539,1.0045528507232666,0.0037109832222164286
11,74.6,1.064603298187256,76.0625,0.7525610494613647,1.0243608283996581,0.00424938037430545
12,74.0125,1.07737819814682,74.75,0.772128450870514,1.0442281675338745,0.004813488370492346
13,74.625,1.0709124569892883,75.25,0.7670881700515747,1.0373405742645263,0.005397123430961584
14,74.2625,1.0790231637954713,76.3125,0.7547577953338623,1.0297335004806518,0.005993887719251072
15,74.9375,1.0636890082359314,74.875,0.7644202637672425,1.0341001176834106,0.0065972394756525655
16,74.75,1.0719018511772156,77.3125,0.7337626886367797,1.0065756750106811,0.007200564728305859
17,74.6625,1.0666242275238038,76.75,0.7378205251693726,1.0140861034393311,0.007797249795886141
18,73.575,1.0807096128463745,73.75,0.8026317048072815,1.06944664478302,0.008380753787106513
19,74.575,1.07716379404068,75.3125,0.7724487662315369,1.0409892654418946,0.008944680302292486
20,73.9625,1.0818155636787414,76.9375,0.7455939507484436,1.0160682535171508,0.009482847551032254
21,74.0,1.083990601539612,72.0,0.8645923852920532,1.1167861795425416,0.00998935611726962
22,73.475,1.0874710941314698,75.4375,0.8136211109161376,1.0693440675735473,0.010458653628995217
23,74.7375,1.077733114719391,72.0625,0.8416299891471862,1.1042901945114136,0.010885595623623678
24,74.1125,1.074342206954956,77.125,0.7318152999877929,1.0040195560455323,0.011265501941847516
25,74.575,1.0665662121772765,77.875,0.7279387617111206,1.0102225923538208,0.011594208031775416
26,74.1,1.079964458465576,73.6875,0.7958802175521851,1.0640522861480712,0.011868110600956504
27,74.0,1.0853623967170716,75.4375,0.7453162407875061,1.0368750095367432,0.012084207115850804
28,73.975,1.0849456343650818,78.0625,0.7563898134231567,1.0200507545471191,0.012240128715750713
29,73.825,1.0898378567695617,74.5,0.7738595032691955,1.0439838838577271,0.012334166180349512
30,74.05,1.0828763422966003,77.75,0.7176014280319214,0.9952869272232056,0.01236529029387502
31,74.125,1.0820801692008972,76.125,0.7496973562240601,1.0287422132492066,0.012358965612010187
32,74.4375,1.0753005647659302,75.5625,0.7439154458045959,1.0143673706054688,0.012340203473159228
33,73.4125,1.082226926803589,74.4375,0.7918551445007325,1.0531754636764525,0.012309041661772876
34,74.2125,1.0768764781951905,73.75,0.8182102251052856,1.0814229202270509,0.012265542933592164
35,74.2125,1.0718302125930785,77.0,0.7535738754272461,1.0120916414260863,0.012209794889266726
36,74.275,1.078302146434784,76.625,0.7659681034088135,1.0278735399246215,0.012141909797938737
37,73.9,1.0769795336723327,76.0,0.7388480138778687,1.0258411931991578,0.012062024371147803
38,74.5875,1.0668838596343995,76.125,0.7450363111495971,1.0151196479797364,0.011970299487512121
39,74.65,1.0692368440628053,76.1875,0.7321866512298584,1.0095991468429566,0.01186691986874034
40,74.0375,1.0795409932136535,74.9375,0.772352066040039,1.055939130783081,0.01175209370762664
41,74.025,1.075635817527771,76.4375,0.7619215869903564,1.0251755142211914,0.011626052248778135
