epoch,train_accuracy,train_objective_loss,validation_accuracy,validation_cross_entropy,validation_objective_loss,learning_rate
1,62.8625,1.3354805727005006,79.25,0.7748890829086303,0.9975650548934937,0.00032100919397263974
2,82.6,0.903271739244461,82.25,0.5907557725906372,0.8880807542800904,0.0003564535203435743
3,84.9625,0.8441690835952759,84.75,0.5422042989730835,0.8512029933929444,0.00041509564056431327
4,85.625,0.8283244092464447,84.4375,0.540613522529602,0.8586296129226685,0.0004962928880843766
5,86.55,0.8166207442283631,84.3125,0.5221309041976929,0.8516991972923279,0.0005991554118073882
6,86.725,0.8131003184318543,85.75,0.5179798221588134,0.8374468231201172,0.0007225559280838829
7,86.575,0.813790444612503,85.5625,0.5186347317695618,0.8351487350463868,0.0008651420747580532
8,86.0375,0.8099707555770874,84.625,0.5474098587036133,0.857596697807312,0.0010253512318788376
9,86.25,0.8139429166316986,84.8125,0.5232175135612488,0.8381321144104004,0.0012014276466532849
10,86.2125,0.8136050844192505,84.8125,0.5369975280761718,0.8463046026229858,0.0013914416749676055
11,86.6625,0.8046417536735535,86.6875,0.5152485942840577,0.8319817543029785,0.0015933109286056161
12,86.6625,0.8060695338249206,85.9375,0.5299540710449219,0.8478080868721009,0.00180482309640948
13,86.5,0.8018008048534393,85.875,0.5103125166893006,0.8292030429840088,0.002023660189282699
14,87.0,0.8042724192142486,86.5625,0.5137897872924805,0.8236725115776062,0.002247423943331256
15,86.9125,0.7989112875461578,86.625,0.49055143833160403,0.8200115776062011,0.0024736621027466018
16,87.0,0.7964201390743255,85.1875,0.5178607988357544,0.8300496816635132,0.0026998952943929904
17,87.25,0.7965193123817443,85.125,0.5233287930488586,0.8355483531951904,0.0029236441995770957
18,86.9375,0.7955384123325348,85.875,0.5312646114826203,0.8412070322036743,0.0031424567252209866
19,86.75,0.7971647539138794,85.0,0.5236014676094055,0.8338497591018676,0.0033539348766660785
20,87.6875,0.7927166407108307,85.5625,0.5053747868537903,0.8268934106826782,0.0035557610376055304
21,86.7375,0.7943280017375947,87.1875,0.4676376211643219,0.7961933708190918,0.0037457233691399403
22,86.975,0.7951164934635162,82.75,0.5588648462295532,0.8796298742294312,0.003921740049604797
23,87.0375,0.7970101091861724,87.125,0.48495300889015197,0.8066005992889405,0.004081882089522305
24,86.85,0.7965113744735718,85.6875,0.4962199401855469,0.829005708694458,0.004224394471645591
25,86.8875,0.7984578969478607,86.8125,0.4871633887290955,0.808924343585968,0.0043477153844188095
26,87.55,0.7958388676643372,85.75,0.5233056831359864,0.8414973068237305,0.004450493338071202
27,87.2625,0.7959955873489379,86.0625,0.5242721819877625,0.8395321130752563,0.004531601975767601
28,86.95,0.7956184256076813,86.4375,0.49596297144889834,0.8196232986450195,0.004590152417498105
29,87.2125,0.7955664749145508,85.375,0.5211585521697998,0.833287398815155,0.004625503001428618
30,86.9375,0.7965381515026092,85.5,0.5276187658309937,0.8449984478950501,0.00463726646849945
31,87.4125,0.7920626740455627,86.5625,0.5112567400932312,0.8182743453979492,0.004634913241488591
