epoch,train_accuracy,train_objective_loss,validation_accuracy,validation_cross_entropy,validation_objective_loss,learning_rate
1,20.0,2.069063278834025,50.4375,2.0384513473510744,2.0411477279663086,0.002232215649080773
2,45.833333333333336,1.9768392117818196,57.1875,1.8786568832397461,1.8898762369155884,0.002214073730754772
3,56.041666666666664,1.80330637772878,58.875,1.693592782020569,1.7158684730529785,0.0021840581330010668
4,58.083333333333336,1.650468767484029,59.75,1.546835994720459,1.5790380764007568,0.002142497712989815
5,60.375,1.5273525047302245,62.375,1.4298337841033935,1.4710216569900512,0.0020898478153797374
6,61.416666666666664,1.4315204095840455,62.75,1.3388122081756593,1.3879051065444947,0.0020266852834667486
7,62.375,1.358382306098938,63.0625,1.272194309234619,1.3278091382980346,0.0019537021391680975
8,61.916666666666664,1.3059413099288941,64.1875,1.218109302520752,1.279339575767517,0.0018716980010854247
9,64.04166666666667,1.2644351228078206,65.125,1.1762304925918579,1.2421099328994751,0.0017815713237160332
10,63.958333333333336,1.2293105602264405,65.0,1.1422420406341554,1.212207589149475,0.0016843095537974015
11,65.125,1.20300319035848,64.4375,1.1152552604675292,1.1889205360412598,0.0015809783116340927
12,65.70833333333333,1.178402807712555,63.4375,1.0926954698562623,1.1693094682693481,0.0014727097159386996
13,65.45833333333333,1.1603513264656067,65.0625,1.0710220289230348,1.1503913831710815,0.0013606899801023216
14,66.04166666666667,1.1422991712888082,65.9375,1.0538477849960328,1.1355768537521362,0.0012461464157924192
15,66.70833333333333,1.128794391155243,66.1875,1.0397428321838378,1.123615164756775,0.001130333986269353
16,66.45833333333333,1.116416102250417,66.375,1.027244920730591,1.112947006225586,0.0010145215567462864
17,66.25,1.1114945356051127,66.5,1.016881036758423,1.1042260217666626,0.0008999779924363836
18,66.70833333333333,1.1015893300374349,66.4375,1.0084490299224853,1.097183756828308,0.0007879582566000058
19,66.45833333333333,1.0961126192410786,66.8125,1.0010431051254272,1.0909354019165038,0.0006796896609046129
20,66.54166666666667,1.0881081541379294,66.6875,0.9950712728500366,1.0859691333770751,0.0005763584187413039
21,67.125,1.0821619288126627,66.625,0.9899180030822754,1.0816940307617187,0.00047909664882267217
22,67.54166666666667,1.0804918233553569,66.625,0.9856913471221924,1.0781401538848876,0.00038896997145328085
23,66.54166666666667,1.075881852308909,66.875,0.9824890613555908,1.0755524015426636,0.0003069658333706079
24,67.20833333333333,1.0741363191604614,67.0,0.9800154113769531,1.0735115861892701,0.00023398268907195684
25,67.25,1.069754451115926,66.9375,0.9779151821136475,1.071738872528076,0.00017082015715896813
26,67.41666666666667,1.0698990122477214,66.9375,0.9765017032623291,1.070603265762329,0.00011817025954889029
27,67.16666666666667,1.0689045874277752,66.875,0.9754645919799805,1.0697384929656983,7.66098395376388e-05
28,67.0,1.068904317220052,67.0625,0.974821138381958,1.0692060089111328,4.659424178393355e-05
29,67.83333333333333,1.0689304876327514,66.9375,0.9744257497787475,1.068882851600647,2.8452323457932068e-05
30,67.54166666666667,1.0669689003626506,67.0625,0.974163179397583,1.0686692667007447,2.2382851213254512e-05
