epoch,train_accuracy_mean,train_accuracy_std,validation_accuracy_mean,validation_accuracy_std,train_accuracy_mode,validation_accuracy_mode
1.0,45.21458333333334,1.2518091075186626,61.635416666666664,2.539197913055748,finite-shot multinomial N=6000,exact statevector
2.0,65.25208333333335,1.515738612580239,69.13541666666667,1.8938290687563826,finite-shot multinomial N=6000,exact statevector
3.0,68.83125000000001,0.8544278056102844,71.0625,1.0162738312088921,finite-shot multinomial N=6000,exact statevector
4.0,70.50625000000001,0.50644286449707,71.69791666666667,1.1479714899189206,finite-shot multinomial N=6000,exact statevector
5.0,71.27916666666665,0.6585811769756736,72.3125,1.921913109378257,finite-shot multinomial N=6000,exact statevector
6.0,71.15208333333334,0.2866200301211822,72.96875,1.3048886446743262,finite-shot multinomial N=6000,exact statevector
7.0,71.69375000000001,0.4673562613253432,72.14583333333333,1.2258075569463043,finite-shot multinomial N=6000,exact statevector
8.0,71.71041666666666,0.33460953612631733,71.10416666666667,1.2384886623084874,finite-shot multinomial N=6000,exact statevector
9.0,71.67083333333333,0.39399132816175914,72.09375,1.8263479610961324,finite-shot multinomial N=6000,exact statevector
10.0,71.63125,0.5386760390067468,71.75,1.1719374983334223,finite-shot multinomial N=6000,exact statevector
11.0,71.48958333333333,0.4036874306523143,73.16666666666667,0.8967534034876404,finite-shot multinomial N=6000,exact statevector
12.0,71.40625,0.35827276619916415,71.51041666666667,2.8376422504725056,finite-shot multinomial N=6000,exact statevector
13.0,71.61874999999999,0.27394684703424077,71.76041666666667,2.320902527394605,finite-shot multinomial N=6000,exact statevector
14.0,71.53333333333333,0.4726036041617398,72.97916666666667,1.1100863329789565,finite-shot multinomial N=6000,exact statevector
15.0,71.46458333333334,0.5163221297471814,72.91666666666667,0.8136210215245588,finite-shot multinomial N=6000,exact statevector
16.0,71.40208333333334,0.41241792112694203,73.14583333333333,0.6208193510729725,finite-shot multinomial N=6000,exact statevector
17.0,71.66041666666666,0.3600708842251308,71.5625,1.7566836653193996,finite-shot multinomial N=6000,exact statevector
18.0,71.38958333333333,0.17895821206825185,72.59375,1.2085308746573253,finite-shot multinomial N=6000,exact statevector
19.0,71.59583333333333,0.1839950180484923,72.36458333333333,0.9129422444309754,finite-shot multinomial N=6000,exact statevector
20.0,71.37291666666667,0.435417663475735,72.30208333333333,1.4617074063117648,finite-shot multinomial N=6000,exact statevector
21.0,71.40208333333332,0.4580131457356529,71.95833333333333,1.8310117876918943,finite-shot multinomial N=6000,exact statevector
22.0,71.56249999999999,0.44686407329298455,72.39583333333333,1.6151947766961934,finite-shot multinomial N=6000,exact statevector
23.0,71.33125,0.22454815741840162,72.63541666666667,1.9722356709244122,finite-shot multinomial N=6000,exact statevector
24.0,71.18125,0.2949311360300945,72.47916666666667,0.83166499665831,finite-shot multinomial N=6000,exact statevector
25.0,71.57291666666667,0.28868415555181937,71.59375,1.355976354882341,finite-shot multinomial N=6000,exact statevector
26.0,71.04583333333333,0.5239672381615733,72.53125,1.731938040173493,finite-shot multinomial N=6000,exact statevector
27.0,71.25208333333335,0.334422699090037,72.29166666666667,1.0670246795021503,finite-shot multinomial N=6000,exact statevector
28.0,71.27499999999999,0.4870189934694574,72.4375,1.6960431893085741,finite-shot multinomial N=6000,exact statevector
29.0,71.38125,0.3811782719410945,72.3125,1.1904568450809125,finite-shot multinomial N=6000,exact statevector
30.0,71.46041666666667,0.5518387823147857,72.84375,2.3464567703241412,finite-shot multinomial N=6000,exact statevector
31.0,71.55,0.7198524154297188,72.58333333333333,1.6567412793392535,finite-shot multinomial N=6000,exact statevector
32.0,71.33958333333334,0.4965138886946295,72.02083333333333,2.3850663862179324,finite-shot multinomial N=6000,exact statevector
33.0,71.28125,0.24846403160216238,72.01041666666667,2.083197912265339,finite-shot multinomial N=6000,exact statevector
34.0,71.34375,0.500421697171494,72.375,1.6032194172975824,finite-shot multinomial N=6000,exact statevector
35.0,71.37083333333332,0.5593336809692974,73.09375,1.1073264536711835,finite-shot multinomial N=6000,exact statevector
36.0,71.43541666666665,0.5401051209409724,72.97916666666667,1.5600814615482956,finite-shot multinomial N=6000,exact statevector
37.0,71.34791666666668,0.3874932795116162,71.57291666666667,1.6641517483891506,finite-shot multinomial N=6000,exact statevector
38.0,71.26875,0.487772359815517,72.69791666666667,1.2483843725658643,finite-shot multinomial N=6000,exact statevector
39.0,71.88541666666667,0.35297102100125527,72.60416666666667,1.927460548666734,finite-shot multinomial N=6000,exact statevector
40.0,71.4875,0.30872722588071255,72.33333333333333,1.6113206281391255,finite-shot multinomial N=6000,exact statevector
41.0,71.5125,0.33791640978206167,72.98958333333333,0.9282179386688596,finite-shot multinomial N=6000,exact statevector
42.0,71.47916666666667,0.4767511580129275,71.3125,1.334634781503914,finite-shot multinomial N=6000,exact statevector
43.0,71.72291666666668,0.24359503621106068,71.9375,1.0428326807307104,finite-shot multinomial N=6000,exact statevector
44.0,71.7625,0.22220486043289228,72.10416666666667,1.0670246795021503,finite-shot multinomial N=6000,exact statevector
45.0,71.69791666666667,0.525916858131273,73.03125,1.5292716812260665,finite-shot multinomial N=6000,exact statevector
46.0,71.6375,0.3148412298286245,72.36458333333333,0.9008820908790821,finite-shot multinomial N=6000,exact statevector
47.0,72.04583333333333,0.4011441968502917,73.38541666666667,1.8563306660362713,finite-shot multinomial N=6000,exact statevector
48.0,71.58125,0.35414950938833517,72.41666666666667,1.2609933253854544,finite-shot multinomial N=6000,exact statevector
49.0,71.58958333333334,0.2953193892494453,73.48958333333333,0.9821983209447401,finite-shot multinomial N=6000,exact statevector
50.0,71.87291666666665,0.39523858828139374,73.28125,1.4212395558103497,finite-shot multinomial N=6000,exact statevector
51.0,71.90208333333332,0.3306637894700101,73.05208333333333,0.7729980864573125,finite-shot multinomial N=6000,exact statevector
52.0,71.85416666666667,0.5137890293366216,73.08333333333333,0.6003471218109292,finite-shot multinomial N=6000,exact statevector
53.0,72.00208333333335,0.8558043244028773,73.30208333333333,2.1507326755472578,finite-shot multinomial N=6000,exact statevector
54.0,72.23750000000001,0.41870335561110267,74.45833333333333,0.4044028519516976,finite-shot multinomial N=6000,exact statevector
55.0,71.97083333333335,0.5156710837992232,73.70833333333333,1.898052730212379,finite-shot multinomial N=6000,exact statevector
56.0,72.30833333333332,0.4357225799366698,73.83333333333333,1.1576286825518218,finite-shot multinomial N=6000,exact statevector
57.0,72.16875,0.3614856497843296,73.72916666666667,1.0485605212226268,finite-shot multinomial N=6000,exact statevector
58.0,72.30208333333334,0.5030169397412612,73.35416666666667,1.0305237341598041,finite-shot multinomial N=6000,exact statevector
59.0,72.35624999999999,0.23180676219644672,73.6875,1.7549038435196385,finite-shot multinomial N=6000,exact statevector
60.0,72.30208333333333,0.6249208283188094,73.39583333333333,2.286395452817965,finite-shot multinomial N=6000,exact statevector
61.0,72.21875,0.26969311262989404,73.51041666666667,0.9604821922694178,finite-shot multinomial N=6000,exact statevector
62.0,72.58749999999999,0.33541019662496974,73.4375,1.40479090970863,finite-shot multinomial N=6000,exact statevector
63.0,72.3875,0.4002343063756526,74.01041666666667,0.6930646013660391,finite-shot multinomial N=6000,exact statevector
64.0,72.40208333333334,0.40761629219974643,74.14583333333333,0.6195596554543128,finite-shot multinomial N=6000,exact statevector
65.0,72.61666666666666,0.4189769285613118,74.25,1.1305419054595014,finite-shot multinomial N=6000,exact statevector
66.0,72.62916666666666,0.44614085966952793,74.02083333333333,0.8097710581804383,finite-shot multinomial N=6000,exact statevector
67.0,73.02708333333334,0.20115551612289392,73.84375,0.6184026802982018,finite-shot multinomial N=6000,exact statevector
68.0,72.84583333333333,0.3485386157467557,73.78125,0.8950820493116818,finite-shot multinomial N=6000,exact statevector
69.0,72.94791666666667,0.38213353904972275,73.41666666666667,1.3489965406429576,finite-shot multinomial N=6000,exact statevector
70.0,72.91041666666666,0.43253732979555515,72.8125,1.9332614929181204,finite-shot multinomial N=6000,exact statevector
71.0,73.16666666666667,0.2907604970876664,73.8125,1.4020074892809953,finite-shot multinomial N=6000,exact statevector
72.0,73.02083333333333,0.4943851400140033,74.34375,1.2976842354748708,finite-shot multinomial N=6000,exact statevector
73.0,73.43958333333335,0.42089314756439833,74.0,1.6269219403523945,finite-shot multinomial N=6000,exact statevector
74.0,73.29791666666667,0.612852789556077,74.6875,1.0085571376972153,finite-shot multinomial N=6000,exact statevector
75.0,73.42916666666667,0.3458383533772195,74.90625,0.8373600629358914,finite-shot multinomial N=6000,exact statevector
76.0,73.60208333333334,0.45883116902262444,74.96875,1.1386326778202003,finite-shot multinomial N=6000,exact statevector
77.0,73.60625,0.36544065865746406,74.61458333333333,0.6805520124624325,finite-shot multinomial N=6000,exact statevector
78.0,73.63333333333333,0.5726400847536482,74.96875,0.6120534086172545,finite-shot multinomial N=6000,exact statevector
79.0,73.79583333333333,0.3878358759406702,75.02083333333333,0.6442857802766306,finite-shot multinomial N=6000,exact statevector
80.0,74.04375,0.27981578761749765,75.44791666666667,0.8691021468542502,finite-shot multinomial N=6000,exact statevector
81.0,74.35208333333334,0.46505488027400044,74.53125,0.6221811432372408,finite-shot multinomial N=6000,exact statevector
82.0,74.39166666666667,0.33087636160153444,75.04166666666667,1.0013012367248264,finite-shot multinomial N=6000,exact statevector
83.0,74.57291666666667,0.567418312769923,75.29166666666667,1.1454165908815301,finite-shot multinomial N=6000,exact statevector
84.0,74.53333333333335,0.27632257719315184,75.47916666666667,0.5655012525774515,finite-shot multinomial N=6000,exact statevector
85.0,74.79375,0.45714808869774215,75.54166666666667,0.568257570707744,finite-shot multinomial N=6000,exact statevector
86.0,74.7375,0.3949683531626297,75.90625,1.0553065312978973,finite-shot multinomial N=6000,exact statevector
87.0,74.9375,0.49472214423855854,75.90625,0.9326960249727667,finite-shot multinomial N=6000,exact statevector
88.0,74.93541666666667,0.605104157700694,76.03125,1.361151855966115,finite-shot multinomial N=6000,exact statevector
