epoch,train_accuracy,train_objective_loss,validation_accuracy,validation_cross_entropy,validation_objective_loss,learning_rate
1,44.875,1.426073657512665,61.1875,0.9437431335449219,0.993308801651001,0.0005874563711541075
2,67.125,0.9079806103706359,71.25,0.7968195271492005,0.8592545461654663,0.0006523371273673209
3,70.0875,0.8336295447349549,72.5625,0.7394864273071289,0.8084682011604309,0.0007596811800539508
4,71.175,0.8074123840332031,73.0,0.7229049587249756,0.7956434726715088,0.0009083118183876868
5,72.35,0.7944685773849487,73.9375,0.7120366096496582,0.7879464077949524,0.001096599745943891
6,71.2625,0.8029360284805298,73.3125,0.7261608219146729,0.8015610671043396,0.0013224809411277617
7,72.4,0.7848922514915466,70.375,0.7518520712852478,0.8295479464530945,0.001583479283081367
8,72.025,0.80113836145401,70.1875,0.7603590393066406,0.8365310335159302,0.0018767336950432202
9,71.8125,0.7997682747840882,74.375,0.6912783479690552,0.7698398303985595,0.002199029507613556
10,71.8625,0.8012258133888245,71.375,0.725925452709198,0.8036597657203675,0.002546833698119637
11,71.325,0.8048843426704406,73.75,0.7146734404563904,0.7927586054801941,0.0029163336197854097
12,71.0875,0.8122597713470459,73.4375,0.7449959206581116,0.8235750722885132,0.00330347879615445
13,71.3125,0.8039000735282898,72.25,0.7263859701156616,0.8039798903465271,0.0037040253226136473
14,71.825,0.8102636160850525,70.9375,0.7394780421257019,0.8182034063339233,0.004113582388285935
15,70.7875,0.8140615577697754,73.4375,0.7114661121368409,0.7900338983535766,0.004527660408316761
16,71.2875,0.810250232219696,73.4375,0.728571937084198,0.8070914149284363,0.004941720238925808
17,71.325,0.8090161051750183,69.5,0.7894638800621032,0.86646071434021,0.005351222935726098
18,71.475,0.8049842886924744,73.625,0.7210822629928589,0.7964413809776306,0.005751679509857352
19,71.725,0.8042019002437591,72.375,0.7428147792816162,0.8185249066352844,0.006138700136504379
20,71.1125,0.8116285367012024,70.3125,0.7573154902458191,0.8339648723602295,0.006508042276374297
21,70.675,0.828598747253418,73.1875,0.7207382249832154,0.797971887588501,0.006855657182622546
22,71.1875,0.8121240749359131,73.5,0.724037652015686,0.8029478931427002,0.0071777342834164915
23,71.2875,0.8124508819580079,72.875,0.7158949542045593,0.7916573262214661,0.007470742953612728
24,71.0375,0.8197453064918518,72.0625,0.7528310894966126,0.8291155767440795,0.007731471217644907
25,71.375,0.8166087484359741,69.1875,0.7465692400932312,0.8247681021690368,0.007957060959359103
26,70.35,0.8271308979988098,75.0625,0.7192186403274536,0.796296832561493,0.008145039252824764
27,70.7125,0.8195596380233765,72.75,0.7567349433898926,0.8297384667396546,0.00829334547067134
28,70.4125,0.8278269939422608,71.8125,0.7491865801811218,0.824146990776062,0.008400353872787649
29,70.7,0.8170438232421875,72.4375,0.718999183177948,0.7994057393074036,0.008464891427765575
30,71.0,0.819109959602356,69.0,0.7836319923400878,0.860277283191681,0.008486251788727682
31,71.0625,0.8159987030029296,70.8125,0.7458162522315979,0.8188477158546448,0.008481911183573013
32,70.9625,0.818294734954834,68.5,0.7819978928565979,0.8583342266082764,0.008469034798902677
33,71.1625,0.8137542939186097,72.6875,0.7277063226699829,0.8024863195419312,0.008447648566041776
34,70.6875,0.8139414892196656,72.125,0.746456241607666,0.821148202419281,0.008417795554017159
35,71.55,0.8125429592132568,73.9375,0.7119957375526428,0.7872207736968995,0.008379535882822125
36,71.3,0.8231200542449951,70.8125,0.7550657248497009,0.8289486980438232,0.008332946602342762
37,70.925,0.8189333190917969,69.4375,0.7535070633888244,0.831678831577301,0.00827812153718973
38,71.0,0.8244711980819702,72.5,0.7215725386142731,0.7989887166023254,0.008215171097747987
39,72.0625,0.8090479369163514,70.3125,0.75146568775177,0.8275275921821594,0.008144222057824956
40,71.6875,0.8167054162025452,72.75,0.7184277939796447,0.7939398813247681,0.00806541729934496
41,71.275,0.8187326679229736,73.125,0.7292008805274963,0.8042764544487,0.00797891552460403
42,70.75,0.8106482992172241,69.1875,0.7743130350112915,0.849072470664978,0.007884890936664612
43,71.9375,0.8107078342437745,72.9375,0.7498842763900757,0.8262743330001832,0.007783532888533779
44,71.775,0.8125788426399231,73.25,0.7544739699363708,0.8314891934394837,0.007675045501831467
45,70.6625,0.8163255095481873,74.75,0.7052712726593018,0.7833735918998719,0.007559647255716709
46,71.4375,0.8123584551811218,73.1875,0.7194229793548584,0.7947134971618652,0.0074375705468996784
47,71.8,0.8053172035217285,70.0,0.7578553676605224,0.8344942378997803,0.007309061221625644
48,71.325,0.8037406578063965,72.6875,0.7224251365661621,0.8034724283218384,0.007174378080573349
49,71.3875,0.8071154246330261,72.9375,0.7205111575126648,0.7970412182807922,0.007033792357664885
50,71.6,0.8110330848693847,73.6875,0.7148057389259338,0.794476387500763,0.006887587173836672
51,71.6375,0.8109975085258484,72.1875,0.7204835605621338,0.7970667290687561,0.0067360569668715705
52,71.8375,0.800514832496643,72.4375,0.7274420523643493,0.8045592188835144,0.00657950689844037
53,70.7625,0.8125466678142548,69.75,0.7572090411186219,0.831913583278656,0.006418252239546795
54,71.925,0.8017640590667725,74.0625,0.7090117454528808,0.7881880497932434,0.006252617735613664
55,71.3875,0.8068247556686401,72.75,0.7231360185146332,0.7976691722869873,0.006082936952488824
56,72.0,0.7991209268569947,73.375,0.7104547476768494,0.7873579168319702,0.005909551604687921
57,71.7125,0.7959323997497558,74.8125,0.6853476214408875,0.7654927277565002,0.005732810867226852
58,71.775,0.8080709257125854,73.75,0.7016216874122619,0.7783334350585938,0.005553070672429738
59,72.0625,0.7929335837364196,73.1875,0.7348862957954406,0.8098883962631226,0.0053706929931286035
60,71.1125,0.8062931261062622,73.875,0.730137984752655,0.8068895387649536,0.005186045113698261
61,72.25,0.7939853515625,74.1875,0.6991627264022827,0.7778515625,0.004999498890394457
62,72.225,0.803946430683136,71.1875,0.7407824301719665,0.8167024421691894,0.004811430002484863
63,72.3125,0.7911294054985046,73.3125,0.6994432139396668,0.7754946827888489,0.004622217195681029
64,72.05,0.794504602432251,73.1875,0.7039753484725952,0.7828554606437683,0.004432241519394918
65,71.85,0.8018287243843079,73.8125,0.6989073586463929,0.7782021927833557,0.004241885559356108
66,72.6625,0.7798540468215942,72.625,0.7096930170059204,0.7868590545654297,0.004051532667135047
67,72.7375,0.7924371237754821,73.4375,0.7054739594459534,0.7849471211433411,0.0038615661881240032
68,72.4625,0.7867391798496246,73.5,0.7135209369659424,0.7899842309951782,0.0036723686895304667
69,72.5,0.7866080801486969,73.25,0.7263239336013794,0.8044203281402588,0.0034843211899377034
70,72.7,0.783599575996399,71.625,0.736049451828003,0.8125524806976319,0.0032978023919840406
71,72.6875,0.7852642345428467,74.25,0.6915464425086975,0.7716398644447326,0.003113187919706141
72,72.525,0.7813970003128051,74.1875,0.7035188341140747,0.783575394153595,0.0029308495620821965
73,73.3375,0.7720016088485718,74.75,0.6710963690280914,0.7504919505119324,0.002751154524298392
