epoch,train_accuracy,train_objective_loss,validation_accuracy,validation_cross_entropy,validation_objective_loss,learning_rate
1,40.25,1.7058726329803466,61.9375,1.0962652587890624,1.2703281259536743,0.0008559807963694679
2,70.8,1.151401155948639,75.125,0.8068537759780884,1.0588961172103881,0.000950518338388686
3,74.175,1.0723637409210205,78.1875,0.7513052439689636,1.0149611043930054,0.0011069290136592816
4,75.35,1.0527817945480347,76.625,0.7469970560073853,1.0180891823768616,0.0013234982406060743
5,75.05,1.0552666387557983,75.625,0.7667831778526306,1.0446501278877258,0.0015978519766285167
6,74.825,1.0605194311141968,76.375,0.7533301639556885,1.0296684455871583,0.0019269827424733474
7,74.95,1.0571187343597412,77.625,0.7276148152351379,1.0085091829299926,0.002307282590371244
8,75.4375,1.0540854220390319,75.8125,0.7463696146011353,1.0237509489059449,0.002734582654539101
9,75.2625,1.0578689475059508,74.0625,0.7988329291343689,1.0784557580947876,0.003204198850493386
10,75.3625,1.0556586847305298,74.75,0.7818934535980224,1.0613511681556702,0.0037109832222164286
11,75.425,1.0582820630073548,77.0,0.7288831353187561,1.0081217765808106,0.00424938037430545
12,74.6375,1.0569723539352418,76.1875,0.7515383887290955,1.0275634288787843,0.004813488370492346
13,74.675,1.0634033436775208,76.125,0.7404171109199524,1.018592085838318,0.005397123430961584
14,74.6,1.064963049888611,76.625,0.7642328524589539,1.0281395435333252,0.005993887719251072
15,75.3625,1.0668060026168824,74.8125,0.766586902141571,1.0393276262283324,0.0065972394756525655
16,74.6375,1.0733091669082642,76.625,0.7862368106842041,1.0445635890960694,0.007200564728305859
17,73.7375,1.0858198447227478,74.625,0.7799789094924927,1.0502915048599244,0.007797249795886141
18,74.5125,1.0744000053405762,75.125,0.7837997579574585,1.0429245924949646,0.008380753787106513
19,74.2875,1.0718641319274902,76.9375,0.760820426940918,1.0243270111083984,0.008944680302292486
20,74.2875,1.0732874794006348,72.0625,0.851556305885315,1.1149543714523316,0.009482847551032254
21,73.2625,1.0919839806556702,73.375,0.7964442539215087,1.0643279933929444,0.00998935611726962
22,73.3625,1.0807559566497802,72.6875,0.8240853905677795,1.0799239921569823,0.010458653628995217
23,73.4,1.0891158728599548,76.875,0.7586064457893371,1.0218575763702393,0.010885595623623678
24,73.85,1.0820006422996522,77.375,0.7370534801483154,1.0106511878967286,0.011265501941847516
25,73.6375,1.0790707626342773,76.125,0.79229656457901,1.0466127800941467,0.011594208031775416
26,73.3375,1.088997304916382,75.875,0.7545590329170228,1.0309708738327026,0.011868110600956504
27,73.3875,1.0920548830032348,74.8125,0.7874169683456421,1.0511588287353515,0.012084207115850804
28,74.375,1.0761640753746033,74.8125,0.7722390174865723,1.0518349170684815,0.012240128715750713
29,73.9125,1.0850789175033568,75.125,0.78209956407547,1.0500121355056762,0.012334166180349512
30,74.3625,1.070696937084198,73.8125,0.8114461731910706,1.0841972494125367,0.01236529029387502
31,73.4375,1.082912341117859,76.75,0.7627092289924622,1.0345080661773682,0.012358965612010187
32,73.6,1.0841566195487977,73.8125,0.8061174416542053,1.0643691682815553,0.012340203473159228
33,73.2875,1.087722185611725,75.6875,0.7730228281021119,1.0401307559013366,0.012309041661772876
34,73.7,1.0801821694374085,73.0,0.8332307767868042,1.089466371536255,0.012265542933592164
35,73.7625,1.0757602496147156,76.5625,0.7360221695899963,1.0196700811386108,0.012209794889266726
36,73.875,1.0744534516334534,74.125,0.7980178952217102,1.0705532121658325,0.012141909797938737
37,73.7,1.0809866256713867,75.9375,0.7766528296470642,1.0401352143287659,0.012062024371147803
38,73.3875,1.0821837592124939,76.875,0.7236803913116455,1.0021558570861817,0.011970299487512121
39,73.825,1.077356246471405,77.4375,0.7265223884582519,0.9959094429016113,0.01186691986874034
40,74.175,1.0729787106513977,77.3125,0.722206130027771,1.0057820749282838,0.01175209370762664
41,74.2375,1.068401882648468,76.9375,0.7464132881164551,1.0252975463867187,0.011626052248778135
42,74.4875,1.0716215176582335,77.0625,0.7387758994102478,1.017632942199707,0.011489049322919014
43,74.125,1.0704018568992615,73.8125,0.7960126876831055,1.0663624048233031,0.011341360835709254
44,74.65,1.0747048592567443,75.1875,0.7639519762992859,1.038369426727295,0.011183284212107318
45,74.075,1.0661073179244995,75.375,0.7419804525375366,1.0305188989639282,0.011015137797395887
46,74.1625,1.0752258958816527,76.25,0.7678434896469116,1.0399681043624878,0.010837260216076826
47,74.2625,1.0643338928222656,76.625,0.7442053532600403,1.0228557729721068,0.010650009689926496
48,74.275,1.0649924097061156,76.75,0.7304850363731384,1.0160555124282837,0.010453763316584768
49,74.175,1.0712787823677064,77.75,0.7401264119148254,1.0048369789123535,0.010248916310130573
50,74.1875,1.0623503460884094,76.3125,0.7574387836456299,1.026574237346649,0.010035881205173328
51,75.1375,1.0545451655387879,75.5,0.7355735182762146,1.0247862529754639,0.009815087026063145
52,74.5125,1.0703850255012513,76.3125,0.7444097876548768,1.0164126968383789,0.009586978422892883
53,74.45,1.0618118028640746,77.5,0.6937301802635193,0.9766929340362549,0.009352014776032038
