epoch,train_accuracy,train_objective_loss,validation_accuracy,validation_cross_entropy,validation_objective_loss,learning_rate
1,63.2375,1.329386917591095,82.125,0.716199185848236,0.9481525731086731,0.00032100919397263974
2,83.225,0.8785421588420868,84.0625,0.5788895082473755,0.8739789819717407,0.0003564535203435743
3,85.05,0.8363519258499146,85.625,0.5375673079490662,0.8467217755317687,0.00041509564056431327
4,86.25,0.8212923426628113,86.0,0.5266662645339966,0.8360289001464843,0.0004962928880843766
5,86.575,0.8132909603118896,86.5,0.5136911916732788,0.8298136758804321,0.0005991554118073882
6,86.4,0.814481746673584,86.3125,0.5181703376770019,0.8253135347366333,0.0007225559280838829
7,86.375,0.8119182305335999,86.0,0.5194607162475586,0.8320228290557862,0.0008651420747580532
8,86.575,0.8111489293575287,84.75,0.5374874687194824,0.8499298095703125,0.0010253512318788376
9,86.7125,0.8095283484458924,86.1875,0.5160585021972657,0.8284942126274109,0.0012014276466532849
10,86.275,0.8114336678981781,87.0625,0.5040962672233582,0.8204723215103149,0.0013914416749676055
11,86.6,0.8088002672195435,85.9375,0.5107510876655579,0.8285307359695434,0.0015933109286056161
12,86.7625,0.8071879432201385,86.5,0.4980370211601257,0.8191228151321411,0.00180482309640948
13,86.5875,0.8066369037628174,85.3125,0.5241309499740601,0.847249755859375,0.002023660189282699
14,86.325,0.8120401446819305,86.3125,0.4983510136604309,0.8224881839752197,0.002247423943331256
15,87.1875,0.8055040395259857,85.375,0.5291137552261352,0.8547583866119385,0.0024736621027466018
16,86.95,0.8066167035102845,87.1875,0.5046420311927795,0.8209731960296631,0.0026998952943929904
17,87.45,0.7996960356235504,87.375,0.49577000856399533,0.812392201423645,0.0029236441995770957
18,86.5,0.805264181137085,86.125,0.5216902232170105,0.8291938924789428,0.0031424567252209866
19,87.225,0.8032909932136536,86.5,0.5124061512947082,0.8244870519638061,0.0033539348766660785
20,87.075,0.8037883563041687,85.75,0.5168717575073242,0.8313152027130127,0.0035557610376055304
21,86.475,0.8065400855541229,84.6875,0.5289339804649353,0.8547754192352295,0.0037457233691399403
22,86.75,0.8042670502662659,86.0625,0.48737936973571777,0.8144008588790893,0.003921740049604797
23,86.95,0.8017647383213043,87.4375,0.4877675461769104,0.8088340950012207,0.004081882089522305
24,86.65,0.8080050358772278,86.375,0.5047715163230896,0.8294517803192138,0.004224394471645591
25,86.725,0.8022531387805939,86.3125,0.5061062717437744,0.812138090133667,0.0043477153844188095
26,86.95,0.8074655094146729,86.9375,0.4789150881767273,0.8073220443725586,0.004450493338071202
27,86.6,0.804741810798645,86.1875,0.4904960179328918,0.8236419773101806,0.004531601975767601
28,86.375,0.8062060556411743,87.25,0.5031337666511536,0.8211453771591186,0.004590152417498105
29,86.375,0.8094042072296143,86.3125,0.5078870677947998,0.8283841705322266,0.004625503001428618
30,86.7,0.8049881131649017,85.9375,0.5075829815864563,0.833389310836792,0.00463726646849945
31,86.7125,0.8049969918727875,85.3125,0.5215319633483887,0.8483485317230225,0.004634913241488591
32,87.4125,0.8048725790977478,84.75,0.5382505679130554,0.8555419445037842,0.004627895646131992
33,86.55,0.8057970025539398,87.125,0.4839500665664673,0.8111897611618042,0.004616227814932779
34,86.7,0.8049550166130066,87.4375,0.4981644558906555,0.8107119655609131,0.004599933245350204
35,87.05,0.7981502788066864,86.125,0.49512806177139285,0.8154999828338623,0.00457904475247888
36,87.1375,0.8002842786312103,87.125,0.4984809947013855,0.8250954055786133,0.004553604402963557
37,87.0875,0.7964135465621949,85.5,0.5043936109542847,0.8355482411384583,0.004523663430282488
38,87.1375,0.796816116809845,86.25,0.5011321902275085,0.8165726327896118,0.004489282131570031
39,87.075,0.8003218712806701,86.25,0.5066177606582641,0.8350120282173157,0.004450529746186238
40,87.025,0.7985332658290863,85.125,0.5381566596031189,0.8489810180664062,0.004407484316278003
41,86.775,0.8047901875972748,86.1875,0.5068211793899536,0.8356038427352905,0.004360232529612561
42,87.3,0.7961870033740998,86.625,0.49612188816070557,0.8247911643981933,0.004308869544999867
43,86.9375,0.7981456878185272,85.375,0.5221400499343872,0.8449253296852112,0.004253498800655407
44,87.175,0.7962714102268219,84.3125,0.5365220856666565,0.847836389541626,0.004194231805889409
45,87.4,0.7986469316482544,86.3125,0.48991195440292357,0.8125282907485962,0.004131187916541922
46,87.1625,0.8037953584194183,85.6875,0.539487886428833,0.8458965015411377,0.004064494094616047
47,87.3,0.7974067950248718,86.0625,0.5089940094947815,0.830745952129364,0.0039942846525933525
48,87.3875,0.7984259128570557,85.5,0.53403165102005,0.8432167673110962,0.003920700982946415
49,87.45,0.7929753305912017,86.9375,0.5090546178817749,0.8271341848373414,0.003843891273393197
50,87.225,0.7969894711971283,87.4375,0.48745185375213623,0.8095057725906372,0.003764010208466698
51,87.15,0.7925408306121826,87.25,0.49635658502578733,0.8140664577484131,0.0036812186580008994
52,87.7625,0.790640702009201,85.25,0.5229194831848144,0.8280350017547607,0.0035956833531603214
53,87.175,0.7912875890731812,86.0625,0.5072034192085266,0.8261191272735595,0.00350757655066565
54,87.8,0.7921040427684783,85.8125,0.5096247148513794,0.8259978580474854,0.0034170756858916246
55,87.85,0.7869387733936309,85.0625,0.5298727989196778,0.8545052719116211,0.003324363015535807
56,87.975,0.7865321352481842,86.4375,0.4965931725502014,0.8081044220924377,0.003229625250577848
57,87.35,0.7925229730606079,86.625,0.4927034592628479,0.8179560232162476,0.0031330531802684215
58,88.175,0.7872203991413117,86.625,0.48868546724319456,0.8154114246368408,0.0030348412879050665
59,87.8625,0.78858331990242,86.625,0.4843085503578186,0.818839545249939,0.0029351873591687053
60,87.6875,0.7896339194774628,87.625,0.48774023532867433,0.8133934259414672,0.0028342920838096064
61,87.625,0.7891785690784454,86.875,0.48820764780044557,0.8080150556564331,0.0027323586514849335
62,87.725,0.7834722383022308,87.6875,0.46403080224990845,0.7920071077346802,0.0026295923425618205
63,88.075,0.7787872719764709,86.625,0.4835530924797058,0.8212426972389221,0.002526200114710028
64,87.7625,0.784428611755371,86.4375,0.4935359764099121,0.8241827011108398,0.002422390186116739
65,87.775,0.7851088469028473,87.5625,0.4668670439720154,0.7995936346054077,0.0023183716161628435
66,88.3125,0.7758361365795136,87.375,0.475068051815033,0.8032637500762939,0.0022143538844051633
67,88.15,0.7755568649768829,87.8125,0.48366336822509765,0.8060685014724731,0.0021105464687125037
68,88.3125,0.773956750869751,87.625,0.4636642622947693,0.799887113571167,0.0020071584234051085
69,88.1875,0.7725485229492187,87.375,0.4893913459777832,0.8144662570953369,0.0019043979582470713
70,88.3375,0.771974472284317,86.6875,0.48204975366592406,0.8088826084136963,0.0018024720191395897
71,88.375,0.7734212465286255,87.125,0.4755208826065063,0.8036253452301025,0.0017015858713594523
72,88.3375,0.7679687376022339,87.0625,0.4723209047317505,0.7989824175834656,0.0016019426861820962
73,88.475,0.7677050745487213,88.0625,0.4615618062019348,0.7892479133605957,0.0015037431317216899
74,88.875,0.7647289402484894,86.0625,0.4827458643913269,0.8166999268531799,0.0014071849688122636
75,88.55,0.7676781487464904,88.5,0.46157858610153196,0.792332763671875,0.0013124626527437012
76,88.5875,0.7651511771678925,87.5625,0.46725269079208376,0.804212794303894,0.0012197669416546693
77,88.85,0.7631022770404816,88.0625,0.4674398469924927,0.7923361539840699,0.001129284512371115
78,89.075,0.755513114452362,86.125,0.48955430746078493,0.8225501179695129,0.0010411975844639724
79,89.2875,0.7575610771179199,88.25,0.4595601916313171,0.7843684959411621,0.000955683553283209
80,89.375,0.7534115233421326,87.125,0.4760089421272278,0.7999352312088013,0.0008729146327071899
81,89.4125,0.7526655459403991,88.75,0.4492361283302307,0.7879201555252076,0.0007930575083268501
82,89.3875,0.7503380815982819,88.25,0.44647119522094725,0.7797351503372192,0.0007162730017630948
83,89.4625,0.7506806535720825,89.0,0.4491102623939514,0.7790530467033386,0.0006427157467934597
84,89.8625,0.7467288286685944,87.875,0.46436246395111086,0.797876570224762,0.0005725338779402608
85,89.725,0.7468796231746674,88.0625,0.45552115797996523,0.7835568046569824,0.0005058687321473805
86,90.0375,0.7405896251201629,89.0,0.43822307109832764,0.7724237585067749,0.00044285456414647347
87,90.0375,0.7396510715484619,89.25,0.43525638937950134,0.7690151762962342,0.00038361827608580153
88,90.125,0.738328434228897,88.625,0.44273123621940613,0.7778923559188843,0.0003282791619661992
89,90.125,0.7366902148723602,89.5,0.434747314453125,0.7736734008789062,0.00027694866739882615
90,90.475,0.7327546775341034,89.125,0.4314743673801422,0.7684625339508057,0.00022973016516854668
91,90.5,0.7325398416519165,89.5,0.4296906876564026,0.7648979687690735,0.00018671874705488795
92,90.525,0.7302351059913635,89.3125,0.4277112066745758,0.764085955619812,0.00014800103232985953
93,90.5625,0.7280478281974793,89.125,0.4243041968345642,0.7630108857154846,0.00011365499331826192
94,90.65,0.726695410490036,89.3125,0.42340039372444155,0.7635819220542908,8.374979837180352e-05
95,90.85,0.7232824685573578,89.3125,0.4242926216125488,0.7616915559768677,5.83456725732442e-05
96,90.7125,0.7228260588645935,89.4375,0.42244691848754884,0.7621558260917664,3.7493776451094685e-05
97,91.125,0.72083566904068,89.5625,0.42393840789794923,0.762071590423584,2.1236102949119717e-05
98,90.8125,0.7211569283008575,89.5625,0.4227904188632965,0.7618460059165955,9.60539285813838e-06
99,90.95,0.7203972132205964,89.4375,0.42227850198745726,0.7617816019058228,2.6250688804284177e-06
100,90.95,0.7192215979099273,89.4375,0.4222419464588165,0.7617220139503479,3.09188459520761e-07
